"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Gambia, The","GMB","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","146.307769775391","","","","","","209.83186340332","85.3091278076172","92.2273864746094","","","","","","",
"Guinea-Bissau","GNB","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6749897003174","24.4562397003174","19.8632907867432","18.3008098602295","22.8717193603516","20.6459293365479","23.3132095336914","18.56773","","","","","","","","","","9.2001895904541","","","",
"Grenada","GRD","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6321001052856","","",
"Greenland","GRL","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.43092918396","","","19.9168796539307","21.6891803741455","21.9417400360107","17.3904399871826","19.0285091400146","18.0594902038574","","","",
"Guam","GUM","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1529502868652","","27.12466","21.9449996948242","","25.3913307189941","13.792519569397","12.4320497512817","13.6979198455811","","","","","","",
"High income","HIC","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0956754684449","29.6166000366211","","27.1218700408936","25.31715965271","24.8623008728027","23.8701400756836","23.127405","23.865419","24.7727098464966","24.1708393096924","26.9743347167969","24.658239364624","25.922550201416","23.8498802185059","25.3954248428345","26.45339012146","26.6362953186035","","","",
"Hong Kong SAR, China","HKG","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.0368385314941","52.2215","50.3713","37.4339714050293","27.5404300689697","54.690559387207","25.6783695220947","25.4337501525879","30.1677398681641","34.7922210693359","24.5900402069092","23.3176898956299","24.3326091766357","23.0461692810059","",
"Honduras","HND","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.9208717346191","","47.3718605041504","51.1885795593262","46.1327209472656","40.2533683776855","","","",
"Heavily indebted poor countries (HIPC)","HPC","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168.190979003906","116.089687347412","95.8608627319336","","","","","","",
"Croatia","HRV","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3505516052246","41.9231414794922","","28.7919998168945","26.1655406951904","24.3143692016602","","","24.9177494049072","28.9926795959473","26.3511600494385","22.8974208831787","25.5579795837402","","25.7779998779297","","","","","",
"Haiti","HTI","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7164993286133","33.451530456543","33.9620094299316","32.0237884521484","31.3512191772461","31.0781497955322","23.8701400756836","23.28688","23.32975","23.6424102783203","24.1708393096924","27.5975093841553","24.658239364624","28.0995502471924","21.158519744873","25.4100399017334","23.3298397064209","21.2798500061035","","","",
"IBRD only","IBD","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4817295074463","21.6218109130859","","","","","",
"IDA & IBRD total","IBT","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.3179321289063","90.8380584716797","","","","","","","",
"IDA blend","IDB","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0503807067871","","","","","","","","","","23.7696094512939","17.023099899292","21.1223602294922","21.8938999176025","","23.3685207366943","21.6218109130859","19.5370292663574","","","","",
"IDA only","IDX","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128.775451660156","95.2727279663086","","","","","","","",
"Isle of Man","IMN","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8592987060547","","","70.9794921875","63.5665016174316","60.430382","57.554119","","","78.1032867431641","72.3074188232422","61.5072212219238","54.3128318786621","49.1669502258301","","","","","",
"Not classified","INX","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.4439907073975","27.9233493804932","29.6704998016357","27.1218700408936","25.0988903045654","22.8002109527588","22.1926307678223","22.96793","24.69993","25.4080905914307","31.7395706176758","36.0523796081543","31.3726902008057","29.396089553833","28.495569229126","24.4778499603271","21.9244403839111","18.4307498931885","","","",
"Iran, Islamic Rep.","IRN","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2390594482422","35.456371307373","29.546459197998","23.6688404083252","20.39872","25.938129","23.5799598693848","17.1777095794678","18.4069900512695","15.3983497619629","17.188570022583","15.0066204071045","12.3198404312134","12.9642896652222","","18.321439743042","","",
"Iraq","IRQ","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2560691833496","34.2156715393066","33.9025115966797","33.122989654541","29.498929977417","26.559700012207","27.727329","25.606091","26.224250793457","27.0836391448975","28.056079864502","27.1302108764648","23.0638999938965","25.4844608306885","24.6267204284668","","25.3747100830078","","","",
"Israel","ISR","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8486995697021","29.2404098510742","27.5198307037354","27.072660446167","23.7015209197998","26.0528602600098","22.132640838623","21.219971","21.59054","21.2462692260742","19.9200096130371","20.7811393737793","19.7917499542236","19.1609191894531","21.0948905944824","21.948600769043","21.0404891967773","19.3395099639893","","","",
"Italy","ITA","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1421394348145","26.5008907318115","25.584810256958","24.0084896087646","25.31715965271","22.401460647583","21.6006908416748","21.07472","22.08651","20.9215297698975","23.5688209533691","24.3460693359375","24.4450092315674","24.2062606811523","","26.2729892730713","26.272289276123","25.2581996917725","","","",
"Jamaica","JAM","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.7515182495117","59.2651596069336","33.0512390136719","38.2279586791992","58.435249","","","44.1604690551758","57.0065612792969","54.6888313293457","49.5595092773438","38.590690612793","41.2715682983398","","35.8408317565918","","","",
"Jordan","JOR","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.1015930175781","","","","","","","","","","","","","","","","","","","23.2719097137451","22.8005199432373","",
"Japan","JPN","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8521604537964","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4953198","","","","","","","9.5698299407959","9.23194026947021","11.3354301452637","9.89647960662842","","",
"Kenya","KEN","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208.827407836914","226.445129394531","","","276.262084960938","","","","","","","","","","","75.3172836303711","","","",
"Kyrgyz Republic","KGZ","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0804290771484","24.2084808349609","15.7419004440308","17.2257194519043","20.8013095855713","22.3420104980469","22.7856407165527","21.89344","22.2978","22.6351699829102","19.0426406860352","19.6310997009277","18.8764896392822","","18.436559677124","17.4096603393555","5.58523988723755","","4.84321022033691","","",
"Cambodia","KHM","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.80045032501221","6.57463979721069","5.25368976593018","","","","","","","",
"Kiribati","KIR","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","0","","","","","","","","","","","0","","","","","","","","","","","","","6.60280990600586","","","",
"Korea, Rep.","KOR","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.48121023178101","7.68231010437012","","","4.54045009613037","8.35019969940186","7.95481014251709","","8.9746399","8.48898029327393","9.51389026641846","12.2026300430298","","","","","","15.2674102783203","","","",
"Kuwait","KWT","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.3241119384766","","","","","124.965667724609","132.681640625","113.287803649902","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.1704902648926","32.2201614379883","","34.7868614196777","","","",
"Lao PDR","LAO","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.027702331543","","","69.8013610839844","110.243728637695","85.2120666503906","","","","","","","20.8649997711182","14.6442203521729","18.0319004058838","14.5526504516602","21.5242290496826","20.1500205993652","","","","",
"Lebanon","LBN","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9022903442383","","16.6921195983887","18.490021","17.944071","14.4438199996948","12.1571102142334","9.83633995056152","9.40913009643555","9.22953033447266","15.3264398574829","17.698709487915","","","","","",
"Liberia","LBR","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7281265258789","","","","","","",
"Libya","LBY","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1178503036499","15.3967199325562","12.7373895645142","","","","","","","",
"Latin America & Caribbean","LCN","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.3991842269898","","","","","","","","25.5628395080566","31.1205654144287","","","","","",
"Least developed countries: UN classification","LDC","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148.483215332031","100.638263702393","","","","","","","",
"Low income","LIC","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152.775588989258","116.089687347412","102.844261169434","","","","","","",
"Liechtenstein","LIE","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.694580078125","21.9743003845215","","10.27922","9.16744995117188","","","","","","","","","","","",
"Sri Lanka","LKA","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5879096984863","15.3287496566772","19.9764499664307","23.6726303100586","25.8743801116943","27.4383907318115","29.9167804718018","26.442289352417","",
"Lower middle income","LMC","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1029.52880859375","","","771.308959960938","729.706848144531","","","","","1021.7709","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0988903045654","","22.1926307678223","","","","19.5188655853271","24.6234903335572","20.2731199264527","20.1283893585205","22.4817295074463","24.4778499603271","25.3387002944946","23.9422254562378","","","",
"Lithuania","LTU","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.900749206543","","","","33.820011138916","32.194938659668","19.8327102661133","19.3049392700195","16.855289","15.75457","15.4599304199219","15.3221702575684","16.0534896850586","16.7401504516602","18.2822494506836","18.5481605529785","18.6416797637939","20.5643901824951","18.5220203399658","","","",
"Luxembourg","LUX","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","40.9746017456055","42.3261108398438","","","",
"Latvia","LVA","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.0509796142578","31.6206493377686","27.0347595214844","22.3143901824951","19.386360168457","18.0671997070313","13.5234699249268","11.5751695632935","","14.28632","14.7085599899292","15.6018400192261","12.3723201751709","12.5171899795532","15.8188199996948","22.6795406341553","24.7830009460449","22.077880859375","23.9241409301758","","","",
"Macao SAR, China","MAC","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5615615844727","54.271240234375","","25.3104305267334","20.1435108184814","19.0389804840088","21.525129","19.169279","15.9838600158691","16.3755207061768","15.4566698074341","23.1901397705078","28.7791595458984","49.4795989990234","19.097110748291","17.3160705566406","24.5718803405762","23.1852798461914","","",
"St. Martin (French part)","MAF","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.7613296508789","92.9151382446289","100.019950866699","","","","","","","","","82.2478103637695","","","","","","","","","0",
"Monaco","MCO","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","0","","","0","","","0","0","0","","","","","","","","","0","0","0","","0","0","","","","",
"Moldova","MDA","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.31218","38.9877891540527","38.1839485168457","45.308780670166","44.824390411377","42.9354095458984","41.8279113769531","","39.240348815918","","37.3904495239258","","",
"Madagascar","MDG","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209.254013061523","154.441284179688","","","","","","","158.34654","160.79259","143.150543212891","144.034637451172","146.908203125","","95.2727279663086","102.844261169434","","","33.7114715576172","37.9298210144043","","",
"Maldives","MDV","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.9092807769775","","","","",
"Middle East & North Africa","MEA","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.8653182983398","39.8250503540039","","30.6068801879883","42.3664512634277","40.3852081298828","37.872631072998","38.470821","36.371632","37.9991683959961","39.0197982788086","43.8375396728516","41.4820709228516","36.9656791687012","37.3869400024414","38.0582504272461","40.380241394043","37.6163787841797","","","",
"Marshall Islands","MHL","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.6277694702148","","","","","","","","","","","","","","","","",
"Middle income","MIC","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.701379776001","","","","","","","","","","","","","","","","",
"Mali","MLI","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","290.626586914063","186.587997436523","","","","","","","","","114.472068786621","116.737289428711","128.775451660156","175.456817626953","115.13597869873","112.080680847168","151.942657470703","165.024810791016","","","",
"Malta","MLT","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0830993652344","","","","44.1741714477539","","25.0676002502441","","","37.4749298095703","42.599910736084","45.022819519043","56.3104515075684","39.246150970459","49.7030181884766","51.385440826416","47.3015098571777","44.932861328125","","","",
"Myanmar","MMR","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4493799209595","","","","","","16.7494506835938","",
"Middle East & North Africa (excluding high income)","MNA","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.3310890197754","","","","","30.1744899749756","","18.3086891174316","","","","","","5.07971000671387","2.84626007080078","16.4431400299072","13.1684398651123","11.2414903640747","7.92738008499146","10.5746402740479","3.12069010734558","",
"Northern Mariana Islands","MNP","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1195.06433105469","","","","","","","258.61349","","","","","","130.700927734375","144.933853149414","","","","","",
"Mauritania","MRT","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7133293151855","","88.1594314575195","","","","","","","","","168.598114013672","","168.190979003906","90.1169204711914","72.7805862426758","69.7550506591797","","95.8992614746094","98.9436874389648","","",
"Mauritius","MUS","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4247703552246","34.3498916625977","47.1091117858887","43.0458717346191","28.377781","21.799841","","15.1540603637695","15.5541296005249","12.4407396316528","9.25467014312744","8.39031028747559","8.77186012268066","10.8185796737671","11.1147499084473","","9.74487018585205","",
"Malawi","MWI","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2525.71240234375","2530.685546875","1894.91333007813","","","","","","","","","1472.76110839844","1191.67102050781","","","","","","","",
"Malaysia","MYS","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.8300476074219","109.04736328125","97.5918731689453","89.2833099365234","68.2230377197266","","57.475121","47.7599411010742","","59.2380790710449","45.3205184936523","58.8650512695313","44.264518737793","44.4821815490723","","","26.3481693267822","","",
"North America","NAC","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.9664115905762","","","","","","","","","40.2843589782715","36.3577194213867","40.1966514587402","32.7826290130615","31.5777902603149","21.9322605133057","25.0782251358033","29.1838750839233","37.0360107421875","36.6474418640137","","",
"Namibia","NAM","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140.334945678711","","","84.9108581542969","99.0726928710938","","","118.51794","","","","","","","","79.2743682861328","","","","",
"New Caledonia","NCL","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","","","","","","","","","","376.9014","567.978881835938","409.394714355469","442.971893310547","450.856048583984","562.891052246094","571.406677246094","","","303.713348388672","","","",
"Nigeria","NGA","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
